MiniDOT Logger Concatenated Data File
Sensor:             7450-539875
Concatenation Date: 2026Mar16 14:22:04 CDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 186.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Central Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1770372060,           2026-02-06 10:01:00,           2026-02-06 04:01:00,      3.480000,      7.115000,         11.057000,                    93.411712,      0.960000
                1770372660,           2026-02-06 10:11:00,           2026-02-06 04:11:00,      3.480000,      7.096000,         11.049000,                    93.300045,      0.960000
                1770373260,           2026-02-06 10:21:00,           2026-02-06 04:21:00,      3.480000,      7.086000,         11.047000,                    93.259962,      0.960000
                1770373860,           2026-02-06 10:31:00,           2026-02-06 04:31:00,      3.480000,      7.067000,         11.047000,                    93.215897,      0.960000
                1770374460,           2026-02-06 10:41:00,           2026-02-06 04:41:00,      3.480000,      7.067000,         11.020000,                    92.988068,      0.960000
                1770375060,           2026-02-06 10:51:00,           2026-02-06 04:51:00,      3.480000,      7.048000,         11.011000,                    92.868209,      0.960000
                1770375660,           2026-02-06 11:01:00,           2026-02-06 05:01:00,      3.480000,      7.019000,         11.008000,                    92.775906,      0.960000
                1770376260,           2026-02-06 11:11:00,           2026-02-06 05:11:00,      3.480000,      7.019000,         10.978000,                    92.523065,      0.960000
                1770376860,           2026-02-06 11:21:00,           2026-02-06 05:21:00,      3.480000,      6.990000,         10.984000,                    92.506791,      0.960000
                1770377460,           2026-02-06 11:31:00,           2026-02-06 05:31:00,      3.480000,      6.961000,         10.976000,                    92.372635,      0.960000
                1770378060,           2026-02-06 11:41:00,           2026-02-06 05:41:00,      3.480000,      6.952000,         10.958000,                    92.200461,      0.960000
                1770378660,           2026-02-06 11:51:00,           2026-02-06 05:51:00,      3.480000,      6.923000,         10.961000,                    92.159031,      0.960000
                1770379260,           2026-02-06 12:01:00,           2026-02-06 06:01:00,      3.480000,      6.923000,         10.942000,                    91.999281,      0.960000
                1770379860,           2026-02-06 12:11:00,           2026-02-06 06:11:00,      3.480000,      6.884000,         10.937000,                    91.867795,      0.960000
                1770380460,           2026-02-06 12:21:00,           2026-02-06 06:21:00,      3.480000,      6.875000,         10.925000,                    91.746383,      0.960000
                1770381060,           2026-02-06 12:31:00,           2026-02-06 06:31:00,      3.480000,      6.846000,         10.924000,                    91.671572,      0.959000
                1770381660,           2026-02-06 12:41:00,           2026-02-06 06:41:00,      3.480000,      6.836000,         10.919000,                    91.606726,      0.960000
                1770382260,           2026-02-06 12:51:00,           2026-02-06 06:51:00,      3.480000,      6.826000,         10.908000,                    91.491576,      0.960000
                1770382860,           2026-02-06 13:01:00,           2026-02-06 07:01:00,      3.480000,      6.788000,         10.895000,                    91.295776,      0.959000
                1770383460,           2026-02-06 13:11:00,           2026-02-06 07:11:00,      3.480000,      6.768000,         10.888000,                    91.191492,      0.959000
                1770384060,           2026-02-06 13:21:00,           2026-02-06 07:21:00,      3.480000,      6.749000,         10.875000,                    91.039325,      0.960000
                1770384660,           2026-02-06 13:31:00,           2026-02-06 07:31:00,      3.480000,      6.720000,         10.880000,                    91.015092,      0.960000
                1770385260,           2026-02-06 13:41:00,           2026-02-06 07:41:00,      3.480000,      6.739000,         10.883000,                    91.083499,      0.960000
                1770385860,           2026-02-06 13:51:00,           2026-02-06 07:51:00,      3.480000,      6.720000,         10.897000,                    91.157303,      0.960000
                1770386460,           2026-02-06 14:01:00,           2026-02-06 08:01:00,      3.480000,      6.739000,         10.897000,                    91.200669,      0.959000
                1770387060,           2026-02-06 14:11:00,           2026-02-06 08:11:00,      3.480000,      6.720000,         10.929000,                    91.424994,      0.959000
                1770387660,           2026-02-06 14:21:00,           2026-02-06 08:21:00,      3.480000,      6.730000,         10.964000,                    91.740746,      0.960000
                1770388260,           2026-02-06 14:31:00,           2026-02-06 08:31:00,      3.480000,      6.710000,         11.029000,                    92.238431,      0.960000
                1770388860,           2026-02-06 14:41:00,           2026-02-06 08:41:00,      3.480000,      6.739000,         11.039000,                    92.389115,      0.960000
                1770389460,           2026-02-06 14:51:00,           2026-02-06 08:51:00,      3.480000,      6.768000,         11.084000,                    92.833073,      0.960000
                1770390060,           2026-02-06 15:01:00,           2026-02-06 09:01:00,      3.480000,      6.788000,         11.143000,                    93.373917,      0.960000
                1770390660,           2026-02-06 15:11:00,           2026-02-06 09:11:00,      3.480000,      6.875000,         11.187000,                    93.946617,      0.960000
                1770391260,           2026-02-06 15:21:00,           2026-02-06 09:21:00,      3.480000,      6.904000,         11.213000,                    94.233144,      0.960000
